鑷		nie4	/tweezers/forceps/nippers/pliers/to nip/to pick up with tweezers/to pluck out/
鑹		cuan1	/ice spud (aka ice chisel) with a pointy tip/to break a hole in ice (for ice fishing etc) using an ice spud/
鑼		luo2	/gong/CL:面[mian4]/
鑽		zuan1	/to drill/to bore/to get into/to make one's way into/to enter (a hole)/to thread one's way through/to study intensively/to dig into/to curry favor for personal gain/
鑽		zuan4	/an auger/diamond/
鑾		luan2	/imperial/
鑿		zao2	/chisel/to bore a hole/to chisel or dig/certain/authentic/irrefutable/also pr. [zuo4]/
钁		jue2	/mattock/hoe/
钂		tang3	/ancient weapon resembling a pitchfork/
钃		shu3	/metal/
長		chang2	/length/long/forever/always/constantly/
長		zhang3	/chief/head/elder/to grow/to develop/to increase/to enhance/
镸		chang2	/"long" or "to grow" radical in Chinese characters (Kangxi radical 168)/
镻		die2	/name of poisonous snake in ancient text/
門		Men2	/surname Men/
門		men2	/gate/door/CL:扇[shan4]/gateway/doorway/CL:個|个[ge4]/opening/valve/switch/way to do something/knack/family/house/(religious) sect/school (of thought)/class/category/phylum or division (taxonomy)/classifier for large guns/classifier for lessons, subjects, branches of technology/(suffix) -gate (i.e. scandal; derived from Watergate)/
閂		shuan1	/bolt/latch/to bolt/to latch/
閃		Shan3	/surname Shan/
閃		shan3	/to dodge/to duck out of the way/to beat it/shaken (by a fall)/to sprain/to pull a muscle/lightning/spark/a flash/to flash (across one's mind)/to leave behind/(Internet slang) (of a display of affection) "dazzlingly" saccharine/
閆		Yan2	/variant of 閻|阎[Yan2]/surname Yan/
閇		bi4	/old variant of 閉|闭[bi4]/
閈		han4	/gate of a village/
閉		bi4	/to close/to stop up/to shut/to obstruct/
開		kai1	/to open/to start/to turn on/to boil/to write out (a prescription, check, invoice etc)/to operate (a vehicle)/carat (gold)/abbr. for Kelvin, 開爾文|开尔文[Kai1 er3 wen2]/abbr. for 開本|开本[kai1 ben3], book format/
閌		kang1	/in 閌閬|闶阆, open space in a structure/
閎		Hong2	/surname Hong/
閎		hong2	/big/gate/
閏		run4	/intercalary/an extra day or month inserted into the lunar or solar calendar (such as February 29)/
閑		xian2	/to stay idle/to be unoccupied/not busy/leisure/enclosure/
閒		jian1	/variant of 間|间[jian1]/
閒		jian4	/variant of 間|间[jian4]/
閒		xian2	/variant of 閑|闲, idle/unoccupied/leisure/free time/
間		jian1	/between/among/within a definite time or space/room/section of a room or lateral space between two pairs of pillars/classifier for rooms/
間		jian4	/gap/to separate/to thin out (seedlings)/to sow discontent/
閔		Min3	/surname Min/
閔		min3	/old variant of 憫|悯[min3]/
閗		dou4	/variant of 鬥|斗[dou4]/
閘		zha2	/gear/brake/sluice/lock (on waterway)/electric switch or circuit breaker/
閙		nao4	/variant of 鬧|闹[nao4]/
閛		peng1	/the sound of opening or closing the door/
閟		bi4	/hidden/hide/
閡		he2	/obstruct/
関		guan1	/variant of 關|关[guan1]/
閣		ge2	/pavilion (usu. two-storied)/cabinet (politics)/boudoir/woman's chamber/rack/shelf/
閤		ge2	/side door/variant of 閣|阁[ge2]/pavilion/cabinet/boudoir/
閤		he2	/variant of 合[he2]/
閤		he2	/variant of 闔|阖[he2]/
閥		fa2	/powerful individual, family or group/clique/(loanword) valve/
閦		chu4	/crowd/transliteration of Sanskrit 'kso', e.g. Aksobhya Buddha 阿閦佛/
閧		hong4	/variant of 鬨|哄[hong4]/
閨		gui1	/small arched door/boudoir/lady's chamber/by ext. women/
閩		Min3	/short name for Fujian province 福建[Fu2 jian4]/also pr. [Min2]/
閫		kun3	/threshold/inner appartments/woman/wife (honorific)/
閬		lang2	/in 閌閬|闶阆, open space in a structure/
閬		lang4	/lofty/high gate/empty moat/
閭		lu:2	/gate of a village/village/
閱		yue4	/to inspect/to review/to read/to peruse/to go through/to experience/
閲		yue4	/Japanese variant of 閱|阅/
閳		chan3	/old variant of 闡|阐[chan3]/
閶		chang1	/gate of heaven/gate of palace/
閹		yan1	/to castrate/a castrate/neuter/
閺		wen2	/to look down/
閻		Yan2	/Yama/gate of village/surname Yan/
閼		e4	/to block/to restrain/to control/
閼		yan1	/see 閼氏|阏氏[yan1 zhi1]/
閽		hun1	/doorkeeper/
閾		yu4	/threshold/
閿		wen2	/wen xiang, Henan province/
闁		bao1	/old variant of 褒[bao1]/to praise/
闃		qu4	/quiet/to live alone/
闆		ban3	/see 老闆|老板, boss/
闆		pan4	/to catch sight of in a doorway (old)/
闇		an4	/to close (a door)/to eclipse/muddled/stupid/ignorant/variant of 暗[an4]/
闈		wei2	/door to women's room/gate to palace/
闉		Yin1	/surname Yin/
闉		yin1	/inner gates/
闊		kuo4	/rich/wide/broad/
闋		que4	/(literary) to end/to stop/one of the stanzas (usually two) of a ci poem 詞|词[ci2]/classifier for songs or ci poems/
闌		lan2	/railing/balustrade/door-screen/exhausted/late/
闍		du1	/defensive platform over gate/barbican/
闍		she2	/(used in transliteration from Sanskrit)/
闐		tian2	/fill up/rumbling sound/
闑		nie4	/vertical divider of a door way/
闒		ta4	/door or window in an upper story/
闓		kai3	/to loosen/to open/
闔		he2	/door/to close/whole/
闕		Que1	/surname Que/
闕		que1	/used in place of 缺 (old)/mistake/
闕		que4	/Imperial city watchtower (old)/fault/deficiency/
闖		chuang3	/to rush/to charge/to dash/to break through/to temper oneself (through battling hardships)/
闗		guan1	/old variant of 關|关[guan1]/
闘		dou4	/Japanese variant of 鬥|斗/
闚		kui1	/variant of 窺|窥[kui1]/
關		Guan1	/surname Guan/
關		guan1	/mountain pass/to close/to shut/to turn off/to concern/to involve/
闞		Kan4	/surname Kan/
闞		kan4	/to glance/to peep/
闟		xi1	/peacefully/quietly/
闠		hui4	/gate of market/
闡		chan3	/to express/to disclose/to enlighten/to open/
闢		pi4	/to open (a door)/to open up (for development)/to dispel/to refute/to repudiate/
闤		huan2	/wall around a market place/
闥		ta4	/door of an inner room/
阜		fu4	/abundant/mound/
阞		le4	/layer/vein/
阡		qian1	/road leading north and south/
阤		tuo2	/bank/hillside/
阨		e4	/defile/pass/in distress/
阪		ban3	/slope/hillside/
阬		keng1	/variant of 坑[keng1]/pit/hole/
阮		Ruan3	/surname Ruan/small state during the Shang Dynasty (1600-1046 BC) located in the southeast of modern-day Gansu Province/
阮		ruan3	/ruan, a four-stringed Chinese lute/
阯		zhi3	/foundation/
阰		pi2	/mountain in ancient Chu/
阱		jing3	/pitfall/trap/
防		fang2	/to protect/to defend/to guard against/to prevent/
阹		qu1	/a pen/to surround/
阻		zu3	/to hinder/to block/to obstruct/
阼		zuo4	/steps leading to the eastern door/
阽		dian4	/dangerous/also pr. [yan2]/
阿		A1	/abbr. for Afghanistan 阿富汗[A1 fu4 han4]/
阿		a1	/prefix used before monosyllabic names, kinship terms etc to indicate familiarity/used in transliteration/also pr. [a4]/
阿		e1	/flatter/
陀		tuo2	/(phonetic)/declivity/steep bank/
陁		tuo2	/variant of 阤[tuo2]/variant of 陀[tuo2]/
陂		bei1	/pool/pond/bank of a pond/mountain slope/Taiwan pr. [pi2]/
陂		po1	/rugged/uneven/
附		fu4	/to add/to attach/to be close to/to be attached/
陋		lou4	/low/humble/plain/ugly/mean/vulgar/
陌		mo4	/raised path/street/
降		jiang4	/to drop/to fall/to come down/to descend/
降		xiang2	/to surrender/to capitulate/to subdue/to tame/
陏		Sui2	/old variant of 隨|随[Sui2]/
限		xian4	/limit/bound/to set a limit (on)/
陑		Er2	/place name/
陔		gai1	/step/terrace/
陖		jun4	/old variant of 峻[jun4]/
陗		qiao4	/variant of 峭[qiao4]/
陘		xing2	/border the stove/defile/pass/
陛		bi4	/the steps to the throne/
陜		xia2	/variant of 狹|狭 narrow/variant of 峽|峡 gorge/used erroneously for 陝|陕 Shaanxi/
陝		Shan3	/abbr. for Shaanxi 陝西|陕西 province/
陞		sheng1	/variant of 升[sheng1]/
陟		zhi4	/to advance/to ascend/to promote/
陡		dou3	/steep/precipitous/abrubtly/suddenly/unexpectedly/
院		yuan4	/courtyard/institution/CL:個|个[ge4]/
陣		zhen4	/disposition of troops/wave/spate/burst/spell/short period of time/classifier for events or states of short duration/
除		chu2	/to get rid of/to remove/to exclude/to eliminate/to wipe out/to divide/except/not including/
陥		xian4	/Japanese variant of 陷[xian4]/
陪		pei2	/to accompany/to keep sb company/to assist/old variant of 賠|赔[pei2]/
陬		zou1	/corner/foot of mountain/
陰		Yin1	/surname Yin/
陰		yin1	/overcast (weather)/cloudy/shady/Yin (the negative principle of Yin and Yang)/negative (electric.)/feminine/moon/implicit/hidden/genitalia/
陲		chui2	/frontier/
陳		Chen2	/surname Chen/vassal state during the Spring and Autumn Period 770-475 BC/Chen of the Southern dynasties (557-589)/
陳		chen2	/to lay out/to exhibit/to display/to narrate/to state/to explain/to tell/old/stale/
陴		pi2	/parapet/
陵		ling2	/mound/tomb/hill/mountain/
陶		Tao2	/surname Tao/
陶		tao2	/pottery/pleased/
陷		xian4	/pitfall/trap/to get stuck/to sink/to cave in/to frame (false charge)/to capture (a city in battle)/to fall (to the enemy)/defect/
陸		Lu4	/surname Lu/
陸		liu4	/six (banker's anti-fraud numeral)/
陸		lu4	/shore/land/continent/
険		xian3	/Japanese variant of 險|险/
陻		yin1	/variant of 堙[yin1]/to block/
陼		zhu3	/islet/bank/
陽		yang2	/positive (electric.)/sun/male principle (Taoism)/Yang, opposite: 陰|阴[yin1]/
陾		reng2	/sound of stonemason's shovel/
陿		xia2	/old variant of 狹|狭[xia2]/
隂		yin1	/variant of 陰|阴[yin1]/
隃		yu2	/exceed/jump over/
隄		di1	/variant of 堤[di1]/
隅		yu2	/corner/
隆		Long2	/surname Long/short for 吉隆坡[Ji2 long2 po1], Kuala Lumpur/
隆		long1	/sound of drums/
隆		long2	/grand/intense/prosperous/to swell/to bulge/
隈		wei1	/bay/cove/
隉		nie4	/dangerous/
隊		dui4	/squadron/team/group/CL:個|个[ge4]/
隋		Sui2	/the Sui dynasty (581-617 AD)/surname Sui/
隍		huang2	/dry moat/god of city/
階		jie1	/rank or step/stairs/
隒		yan3	/the appearance of a mountain, as if two pots were standing one upon the other/the steep bank of a stream a rough mountain path/
隔		ge2	/to separate/to partition/to stand or lie between/at a distance from/after or at an interval of/
隕		yun3	/to fall/meteor/to perish/see also 殞|殒[yun3]/
隖		wu4	/variant of 塢|坞[wu4]/
隗		Kui2	/surname Kui/Zhou Dynasty vassal state/
隗		Wei3	/surname Wei/
隗		wei3	/eminent/lofty/
隘		ai4	/pass/defile/narrow/confined/in distress/
隙		xi4	/crack/crevice/gap or interval/loophole/discord/rift/
際		ji4	/border/edge/boundary/interval/between/inter-/to meet/time/occasion/to meet with (circumstances)/
障		zhang4	/to block/to hinder/to obstruct/
隞		Ao2	/Ao, Shang Dynasty capital (northeast part of modern day Zhengzhou, Henan)/
隟		xi4	/old variant of 隙[xi4]/
隠		yin3	/Japanese variant of 隱|隐[yin3]/
隣		lin2	/variant of 鄰|邻[lin2]/
隤		tui2	/variant of 頹|颓[tui2]/
隧		sui4	/tunnel/underground passage/
隨		Sui2	/surname Sui/
隨		sui2	/to follow/to comply with/varying according to.../to allow/subsequently/
隩		yu4	/bay/cove/
險		xian3	/danger/dangerous/rugged/
隮		ji1	/to go up/to fall/rainbow/mist/
隰		Xi2	/surname Xi/
隰		xi2	/low/marshy land/
隱		yin3	/secret/hidden/concealed/(prefix) crypto-/
隱		yin4	/to lean upon/
隳		hui1	/destroy/overthrow/
隴		Long3	/short name for Gansu province 甘肅省|甘肃省[Gan1 su4 Sheng3]/
隷		li4	/variant of 隸|隶[li4]/
隸		li4	/attached to/scribe/
隹		zhui1	/short-tailed bird/
隻		zhi1	/classifier for birds and certain animals, one of a pair, some utensils, vessels etc/
隼		sun3	/falcon/Taiwan pr. [zhun3]/
雀		qiao1	/a freckle/lentigo/
雀		que4	/small bird/sparrow/also pr. [qiao3]/
雁		yan4	/wild goose/
雂		qin2	/(bird)/
雄		xiong2	/male/staminate/grand/imposing/powerful/mighty/person or state having great power and influence/
雅		ya3	/elegant/
集		ji2	/to gather/to collect/collected works/classifier for sections of a TV series etc: episode/
雇		gu4	/to employ/to hire/to rent/
雈		huan2	/type of owl/
雉		zhi4	/ringed pheasant/
雊		gou4	/crowing of pheasant/
雋		Juan4	/surname Juan/
雋		juan4	/meaningful/significant/
雋		jun4	/variant of 俊[jun4]/
雌		ci2	/female/Taiwan pr. [ci1]/
雍		Yong1	/surname Yong/
雍		yong1	/harmony/
雎		ju1	/osprey/fish hawk/
雑		za2	/Japanese variant of 雜|杂/
雒		luo4	/black horse with white mane/fearful/
雕		diao1	/to carve/to engrave/shrewd/bird of prey/
雖		sui1	/although/even though/
雗		han4	/a white pheasant/
雘		huo4	/red earth used for paints/
雙		Shuang1	/surname Shuang/
雙		shuang1	/two/double/pair/both/even (number)/
雚		guan4	/(archaic) stork/heron/
雚		huan2	/variant of 萑[huan2]/
雛		chu2	/chick/young bird/
雜		za2	/mixed/miscellaneous/various/to mix/
雝		yong1	/old variant of 雍[yong1]/
雞		ji1	/fowl/chicken/CL:隻|只[zhi1]/(slang) prostitute/
雟		sui2	/sparrow/revolve/place name/
離		Li2	/surname Li/
離		li2	/to leave/to part from/to be away from/(in giving distances) from/without (sth)/independent of/one of the Eight Trigrams 八卦[ba1 gua4], symbolizing fire/☲/
難		nan2	/difficult (to...)/problem/difficulty/difficult/not good/
難		nan4	/disaster/distress/to scold/
雨		yu3	/rain/CL:陣|阵[zhen4],場|场[chang2]/
雨		yu4	/to rain/(of rain, snow etc) to fall/to precipitate/to wet/
雩		yu2	/summer sacrifice for rain/
雪		Xue3	/surname Xue/
雪		xue3	/snow/snowfall/CL:場|场[chang2]/to have the appearance of snow/to wipe away, off or out/to clean/
雯		wen2	/multicolored clouds/
雰		fen1	/misty/foggy/
雱		pang2	/heavy fall of rain or snow/
雲		Yun2	/surname Yun/abbr. for Yunnan Province 雲南省|云南省[Yun2 nan2 Sheng3]/
雲		yun2	/cloud/CL:朵[duo3]/
零		ling2	/zero/nought/zero sign/fractional/fragmentary/odd (of numbers)/(placed between two numbers to indicate a smaller quantity followed by a larger one)/fraction/(in mathematics) remainder (after division)/extra/to wither and fall/to wither/
雷		Lei2	/surname Lei/
雷		lei2	/thunder/mine (weapon)/(Internet slang) terrifying/terrific/
雹		bao2	/hail/
電		dian4	/electric/electricity/electrical/
需		xu1	/to require/to need/to want/necessity/need/
霂		mu4	/drizzle/fine rain/
霄		xiao1	/firmament/heaven/
霅		Zha2	/surname Zha/
霅		zha2	/rain/
霆		ting2	/clap of thunder/
震		zhen4	/to shake/to vibrate/to jolt/to quake/excited/shocked/one of the Eight Trigrams 八卦[ba1 gua4], symbolizing thunder/☳/
霈		pei4	/torrent of rain/
霉		mei2	/bacteria/fungi/moldy/
霊		ling2	/Japanese variant of 靈|灵/
霍		Huo4	/surname Huo/
霍		huo4	/suddenly/
霎		sha4	/all of a sudden/drizzle/
霏		fei1	/fall of snow/
霑		zhan1	/variant of 沾[zhan1]/to moisten/
霒		yin1	/old variant of 陰|阴[yin1]/
霓		ni2	/secondary rainbow/
霖		lin2	/continued rain/
霙		ying1	/sleet/snowflakes/
霛		ling2	/old variant of 靈|灵[ling2]/
霜		shuang1	/frost/white powder or cream spread over a surface/frosting/(skin) cream/
霝		ling2	/drops of rain/to fall in drops/
霞		xia2	/rose-tinted sky or clouds at sunrise or sunset/
霡		mai4	/old variant of 霢[mai4]/
霢		mai4	/drizzling rain/Taiwan pr. [mo4]/
霣		yun3	/rain storm/to fall/
霤		liu4	/dripping of rain from eaves/
霧		wu4	/fog/mist/CL:場|场[chang2],陣|阵[zhen4]/
霨		wei4	/rising of clouds/
霩		kuo4	/variant of 廓, big/empty/open/
霪		yin2	/heavy rain/
霫		xi2	/Sui-Tang (premodern ethnic group)/
霮		dan4	/denseness of clouds/
霰		xian4	/graupel/snow pellet/soft hail/
露		Lu4	/surname Lu/
露		lou4	/to show/to reveal/to betray/to expose/
露		lu4	/dew/syrup/nectar/outdoors (not under cover)/to show/to reveal/to betray/to expose/
霸		ba4	/hegemon/tyrant/lord/feudal chief/to rule by force/to usurp/(in modern advertising) master/
霹		pi1	/clap of thunder/
霺		wei1	/old variant of 溦[wei1]/
霽		ji4	/sky clearing up/
霾		mai2	/haze/
靁		lei2	/old variant of 雷[lei2]/
靂		li4	/clap of thunder/
靄		ai3	/mist/haze/cloudy sky/
靆		dai4	/see 靉靆|叆叇[ai4 dai4]/
靈		ling2	/quick/alert/efficacious/effective/to come true/spirit/departed soul/coffin/
靉		ai4	/misty/cloudy sky/dark/obscure/
靐		bing4	/thunder/
靑		qing1	/variant of 青[qing1]/
青		Qing1	/abbr. for 青海[Qing1 hai3], Qinghai Province/
青		qing1	/green/blue/black/youth/young (of people)/
靖		Jing4	/surname Jing/
靖		jing4	/quiet/peaceful/to make tranquil/to pacify/
靚		jing4	/to make up (one's face)/to dress/(of one's dress) beautiful/
靚		liang4	/attractive/good-looking/
靛		dian4	/indigo pigment/
靜		jing4	/still/calm/quiet/not moving/
靝		tian1	/old variant of 天[tian1]/
非		Fei1	/abbr. for 非洲[Fei1 zhou1], Africa/
非		fei1	/to not be/not/wrong/incorrect/non-/un-/in-/to reproach or blame/(colloquial) to insist on/simply must/
靠		kao4	/to lean against or on/to stand by the side of/to come near to/to depend on/to trust/to fuck (vulgar)/traditional military costume drama where the performers wear armor (old)/
靡		mi2	/to waste (money)/
靡		mi3	/extravagant/go with fashion/not/
面		mian4	/face/side/surface/aspect/top/classifier for flat surfaces such as drums, mirrors, flags etc/
靣		mian4	/variant of 面[mian4]/
靦		mian3	/bashful/
靦		mian3	/variant of 靦|腼[mian3]/
靨		ye4	/dimple/
革		ge2	/animal hide/leather/to reform/to remove/to expel (from office)/
靪		ding1	/to cobble/to patch/
靬		jian1	/see 犂靬[Li2 jian1], Han dynasty name for countries in far West/
靭		ren4	/variant of 韌|韧[ren4]/
靮		di2	/reins/bridle/
靰		wu4	/leg warmer/
靱		ren4	/old variant of 韌|韧[ren4]/
靲		qin2	/leather shoes/leather belt/thin bamboo strips/
靳		Jin4	/surname Jin/
靳		jin4	/martingale/stingy/
靴		xue1	/boots/
靶		ba3	/target/mark/
靷		yin3	/traces (of a carriage)/
靸		sa3	/children's shoe (old)/to wear one's shoes babouche style/
靺		mo4	/name of a tribe/socks/stockings/
靼		da2	/(phonetic)/dressed leather/
靿		yao4	/the leg of a boot/
鞀		tao2	/hand drum used by peddlers/
鞁		bei4	/horse tack (articles of harness such as saddle and bridle)/variant of 鞴[bei4]/
鞃		hong2	/a leaning board on carriage/
鞄		pao2	/to work hides/leather bag/
鞅		yang1	/martingale (leather strap in horse harness)/discontented/
鞇		yin1	/variant of 茵[yin1]/
鞉		tao2	/old variant of 鼗[tao2]/
鞋		xie2	/shoe/CL:雙|双[shuang1],隻|只[zhi1]/
鞌		an1	/graphic variant of 鞍[an1]/
鞍		an1	/saddle/
鞏		gong3	/secure/solid/
鞗		tiao2	/reins of leather/
鞘		qiao4	/scabbard/sheath/
鞙		xuan4	/fine/
鞚		kong4	/bridle/reins/
鞝		shang4	/to sole a shoe/also written 緔|绱[shang4]/
鞝		zhang3	/patch of leather/
鞞		bing3	/scabbard/
鞠		Ju1	/surname Ju/
鞠		ju1	/to bring up/to rear/Taiwan pr. [ju2]/
鞡		la5	/leg warmer/
鞣		rou2	/suede/chamois/tannin/to tan/
鞥		eng1	/reins/
鞦		qiu1	/see 鞦韆|秋千[qiu1 qian1]/
鞧		qiu1	/crupper/leather strap/(dialect) to draw back/to shrink/
鞨		he2	/buskin/name of a tribe/turban/
鞫		ju1	/to interrogate/to question/Taiwan pr. [ju2]/
鞬		jian1	/a quiver on a horse/a store/
鞭		bian1	/whip or lash/to flog/to whip/conductor's baton/segmented iron weapon (old)/penis (of animal, served as food)/
鞮		Di1	/surname Di/
鞮		di1	/leather shoes/
鞲		gou1	/variant of 韝[gou1]/
鞴		bei4	/to saddle a horse/
鞵		xie2	/variant of 鞋[xie2]/
鞶		pan2	/large belt/
鞹		kuo4	/leather/
鞾		xue1	/variant of 靴[xue1]/
韀		jian1	/variant of 韉|鞯[jian1]/
韁		jiang1	/bridle/reins/halter/
韃		Da2	/Tartar/a tribe in China/
韅		xian3	/leather girth on horse/
韆		qian1	/see 鞦韆|秋千[qiu1 qian1]/
韈		wa4	/variant of 韤|袜[wa4]/
韉		jian1	/saddle blanket/
韋		Wei2	/surname Wei/
韋		wei2	/soft leather/
韌		ren4	/annealed/pliable but strong/tough/tenacious/
韍		fu2	/kneepad/
韎		mei4	/a grass that gives red dye/
韓		Han2	/Han, one of the Seven Hero States of the Warring States 戰國七雄|战国七雄/Korea from the fall of the Joseon dynasty in 1897/Korea, esp. South Korea 大韓民國|大韩民国/surname Han/
韔		chang4	/bow bag/
韖		rou2	/tan, soften/
韘		she4	/archer's thumb ring/
韙		wei3	/correct/right/
韛		bai4	/bellows (for blowing air into a fire)/
韜		tao1	/bow case or scabbard/to hide/military strategy/
韝		gou1	/archer's arm guard/
韞		yun4	/contain/
韡		wei3	/gorgeous/
韣		du2	/bow case/
韤		wa4	/variant of 襪|袜[wa4]/
韭		jiu3	/leek/
韮		jiu3	/variant of 韭[jiu3]/
韱		xian1	/wild onions or leeks/
音		yin1	/sound/noise/note (of musical scale)/tone/news/syllable/reading (phonetic value of a character)/
